,customerid,balance,numofproducts,hascrcard,tenure,isactivemember,exited,surname,creditscore,geography,gender,age,estimatedsalary,age_group,estimatedsalary_group,saving,saving_group,creditscore_group,numofproducts_scale,creditscore_scale,age_scale,gender_scale,geography_germany,geography_spain,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,numofprocucts_2,numofprocucts_3,numofprocucts_4,saving_group_below 50k,saving_group_50k-100k,saving_group_100k-150k,saving_group_150k-200k,saving_group_above 200k,credit_score_group_650-700,credit_score_group_above 700,stay_proba,exit_proba,predicted
4992,15783019,123681.32,3,0,9,0,1,Price,794,france,female,62,173586.63,above 60,150k-200k,1,100k-150k,above 700,0.6666666666666667,0.888,0.5945945945945947,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.033708546643661186,0.9662914533563388,1.0
4993,15728912,92436.86,1,0,6,0,0,Swanson,554,france,female,44,126033.9,32-44,100k-150k,1,50k-100k,below 650,0.0,0.40800000000000003,0.35135135135135137,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47195857353579496,0.528041426464205,0.0
4994,15585580,167194.36,1,1,9,1,1,Chang,796,germany,female,52,62808.93,45-60,50k-100k,1,150k-200k,above 700,0.0,0.892,0.4594594594594595,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.1566209092856916,0.8433790907143084,1.0
4995,15583480,0.0,2,1,4,1,0,Morgan,807,france,female,36,147007.33,32-44,100k-150k,0,no saving,above 700,0.3333333333333333,0.914,0.24324324324324326,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8957451631141462,0.1042548368858538,0.0
4996,15620341,160838.13,2,0,9,0,0,Nwebube,500,germany,male,44,196261.64,32-44,150k-200k,1,150k-200k,below 650,0.3333333333333333,0.29999999999999993,0.35135135135135137,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5704549610104224,0.42954503898957763,0.0
4997,15613886,0.0,1,0,1,0,1,Trevisan,722,spain,male,43,44560.17,32-44,20k-50k,0,no saving,above 700,0.0,0.7439999999999999,0.3378378378378379,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4534548077274624,0.5465451922725376,0.0
4998,15792916,144470.77,1,1,7,1,0,Ositadimma,559,spain,female,40,18917.95,32-44,1k-20k,1,100k-150k,below 650,0.0,0.41800000000000004,0.2972972972972973,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6506576382408685,0.34934236175913147,0.0
4999,15710408,0.0,2,1,3,1,0,Cunningham,584,spain,female,38,4525.4,32-44,1k-20k,0,no saving,below 650,0.3333333333333333,0.46799999999999986,0.27027027027027034,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8926744972252019,0.10732550277479809,0.0
5000,15598695,130169.27,2,1,9,1,0,Fields,834,germany,female,68,93112.2,above 60,50k-100k,1,100k-150k,above 700,0.3333333333333333,0.9679999999999999,0.6756756756756757,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.6298936819577714,0.37010631804222854,0.0
5001,15649354,0.0,2,1,4,1,0,Johnston,754,spain,male,35,9658.41,32-44,1k-20k,0,no saving,above 700,0.3333333333333333,0.8079999999999999,0.22972972972972977,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8873215079687996,0.11267849203120038,0.0
5002,15737556,81076.8,2,1,7,1,1,Vasilyev,590,france,male,43,182627.25,32-44,150k-200k,1,50k-100k,below 650,0.3333333333333333,0.47999999999999987,0.3378378378378379,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9155978256531079,0.08440217434689215,0.0
5003,15671610,0.0,1,1,7,1,0,Hooper,740,france,male,36,13177.4,32-44,1k-20k,0,no saving,above 700,0.0,0.7799999999999999,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6954042662815063,0.3045957337184937,0.0
5004,15625092,101465.31,1,0,3,0,1,Colombo,502,germany,female,57,43568.31,45-60,20k-50k,1,100k-150k,below 650,0.0,0.30399999999999994,0.527027027027027,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05968445287442703,0.940315547125573,1.0
5005,15741032,0.0,1,1,5,1,0,Tsao,733,france,male,48,117830.57,45-60,100k-150k,0,no saving,above 700,0.0,0.7659999999999999,0.40540540540540543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2751284215612384,0.7248715784387616,1.0
5006,15750014,113865.23,2,1,0,1,0,Chikere,755,germany,female,37,117396.25,32-44,100k-150k,1,100k-150k,above 700,0.3333333333333333,0.8099999999999999,0.25675675675675674,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.7803702547660347,0.2196297452339653,0.0
5007,15784761,87603.35,3,1,7,1,1,Ballard,554,spain,female,46,96929.24,45-60,50k-100k,1,50k-100k,below 650,0.6666666666666667,0.40800000000000003,0.37837837837837845,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.04024770268256339,0.9597522973174366,1.0
5008,15768359,120037.96,1,0,4,0,0,Akhtar,534,france,male,36,36275.94,32-44,20k-50k,1,100k-150k,below 650,0.0,0.368,0.24324324324324326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4346507265523958,0.5653492734476042,0.0
5009,15805769,0.0,2,0,4,0,0,O'Loughlin,656,spain,male,33,116706.0,32-44,100k-150k,0,no saving,650-700,0.3333333333333333,0.612,0.2027027027027027,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7914598791857415,0.2085401208142586,0.0
5010,15719508,121205.15,4,1,7,1,1,Davis,575,germany,male,49,168080.53,45-60,150k-200k,1,100k-150k,below 650,1.0,0.45000000000000007,0.4189189189189189,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.005897581779098049,0.994102418220902,1.0
5011,15609011,75408.33,1,0,8,0,1,Barry,480,spain,male,47,25887.89,45-60,20k-50k,1,50k-100k,below 650,0.0,0.2599999999999999,0.39189189189189194,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.14582808659442525,0.8541719134055747,1.0
5012,15703106,0.0,2,1,5,1,0,K'ung,575,france,male,40,122488.59,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.45000000000000007,0.2972972972972973,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8926273043532493,0.10737269564675073,0.0
5013,15626795,0.0,1,0,3,0,1,Gorman,672,france,female,40,113171.61,32-44,100k-150k,0,no saving,650-700,0.0,0.644,0.2972972972972973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.490842765703678,0.509157234296322,0.0
5014,15773731,0.0,2,0,5,0,0,John,758,spain,female,35,100365.51,32-44,100k-150k,0,no saving,above 700,0.3333333333333333,0.816,0.22972972972972977,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7805756702061714,0.21942432979382862,0.0
5015,15756196,121818.84,2,1,6,1,0,Tsou,682,france,male,50,124151.37,45-60,100k-150k,1,100k-150k,650-700,0.3333333333333333,0.664,0.4324324324324324,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.6580829989479289,0.3419170010520712,0.0
5016,15687903,0.0,2,0,8,0,0,Okonkwo,501,france,female,29,112664.24,24-31,100k-150k,0,no saving,below 650,0.3333333333333333,0.30199999999999994,0.14864864864864863,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8877296767091625,0.11227032329083747,0.0
5017,15777599,141806.0,2,1,6,1,0,Esposito,746,germany,male,34,183494.87,32-44,150k-200k,1,100k-150k,above 700,0.3333333333333333,0.7919999999999999,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.799873262406672,0.20012673759332794,0.0
5018,15754577,61354.14,1,0,8,0,1,Boni,556,france,female,51,198810.65,45-60,150k-200k,1,50k-100k,below 650,0.0,0.41200000000000003,0.445945945945946,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.16509922145282763,0.8349007785471724,1.0
5019,15584113,124954.94,1,1,4,1,1,Pratt,823,germany,female,53,131259.6,45-60,100k-150k,1,100k-150k,above 700,0.0,0.9460000000000001,0.47297297297297297,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.13452160462525153,0.8654783953747485,1.0
5020,15669589,95039.12,1,1,1,1,1,Page,491,germany,female,68,116471.14,above 60,100k-150k,1,50k-100k,below 650,0.0,0.2819999999999999,0.6756756756756757,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.28196403710732953,0.7180359628926705,1.0
5021,15632793,103417.74,1,1,9,1,0,Wilkinson,638,france,female,29,15336.4,24-31,1k-20k,1,100k-150k,below 650,0.0,0.576,0.14864864864864863,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.818503100806074,0.18149689919392598,0.0
5022,15711130,0.0,2,0,2,0,0,Tseng,734,france,male,45,99593.28,45-60,50k-100k,0,no saving,above 700,0.3333333333333333,0.7679999999999999,0.36486486486486486,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.4062407875715708,0.5937592124284292,0.0
5023,15615254,43028.77,1,0,10,0,0,Clark,555,france,male,40,170514.21,32-44,150k-200k,1,below 50k,below 650,0.0,0.41000000000000003,0.2972972972972973,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.24704556092536178,0.7529544390746382,1.0
5024,15720583,119638.21,1,1,0,1,1,Finch,745,germany,female,44,34265.08,32-44,20k-50k,1,100k-150k,above 700,0.0,0.7899999999999999,0.35135135135135137,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.47053444514186116,0.5294655548581388,0.0
5025,15780432,122689.51,2,0,3,0,1,Shen,728,france,male,37,106977.53,32-44,100k-150k,1,100k-150k,above 700,0.3333333333333333,0.7559999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8107287821232659,0.1892712178767341,0.0
5026,15673223,0.0,2,0,10,0,0,Hou,626,france,male,44,164287.86,32-44,150k-200k,0,no saving,below 650,0.3333333333333333,0.5519999999999999,0.35135135135135137,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7725267917427954,0.22747320825720457,0.0
5027,15807989,73179.34,2,1,8,1,0,Wall,681,germany,male,37,25292.53,32-44,20k-50k,1,50k-100k,650-700,0.3333333333333333,0.662,0.25675675675675674,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.8390683690099794,0.16093163099002064,0.0
5028,15761168,171913.87,1,0,4,0,1,Manna,478,france,female,38,51820.87,32-44,50k-100k,1,150k-200k,below 650,0.0,0.256,0.27027027027027034,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.47769093310123656,0.5223090668987634,0.0
5029,15651272,0.0,2,1,5,1,0,Reyes,709,france,male,38,81452.29,32-44,50k-100k,0,no saving,above 700,0.3333333333333333,0.7179999999999999,0.27027027027027034,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.9112512494409702,0.08874875055902973,0.0
5030,15812832,92659.2,2,0,8,0,0,Jideofor,562,germany,male,33,1354.25,32-44,1k-20k,1,50k-100k,below 650,0.3333333333333333,0.42400000000000004,0.2027027027027027,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.6182967124137728,0.38170328758622724,0.0
5031,15680517,137239.17,1,1,7,1,1,Sal,769,germany,female,34,71379.92,32-44,50k-100k,1,100k-150k,above 700,0.0,0.838,0.21621621621621623,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.47053444514186116,0.5294655548581388,0.0
5032,15750569,102955.14,2,0,3,0,0,Iweobiegbunam,684,germany,female,46,154137.33,45-60,150k-200k,1,100k-150k,650-700,0.3333333333333333,0.668,0.37837837837837845,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.2300643646251015,0.7699356353748985,1.0
5033,15690743,65190.29,1,1,8,1,1,Shao,536,france,female,61,64308.49,above 60,50k-100k,1,50k-100k,below 650,0.0,0.372,0.5810810810810811,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5606266386181658,0.4393733613818342,0.0
5034,15627741,96863.52,2,1,2,1,0,Heath,631,germany,female,29,31613.35,24-31,20k-50k,1,50k-100k,below 650,0.3333333333333333,0.5619999999999999,0.14864864864864863,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8956923095523698,0.10430769044763022,0.0
5035,15712121,154983.98,1,0,5,0,0,Chidimma,657,spain,male,34,27738.01,32-44,20k-50k,1,150k-200k,650-700,0.0,0.614,0.21621621621621623,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.4725595656378787,0.5274404343621213,0.0
5036,15805429,106819.65,1,1,3,1,0,Murray,699,germany,male,59,163570.25,45-60,150k-200k,1,100k-150k,650-700,0.0,0.6980000000000001,0.5540540540540542,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.14904029027534693,0.8509597097246531,1.0
5037,15814923,128578.52,1,1,7,1,0,Sullivan,606,spain,male,38,193878.51,32-44,150k-200k,1,100k-150k,below 650,0.0,0.5119999999999999,0.27027027027027034,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.654240879111912,0.345759120888088,0.0
5038,15589230,126473.33,1,1,2,1,0,Wu,612,france,female,63,147545.65,above 60,100k-150k,1,100k-150k,below 650,0.0,0.5239999999999999,0.6081081081081081,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.48136290705616547,0.5186370929438345,0.0
5039,15775490,110570.78,2,0,5,0,0,Downie,660,france,female,38,195906.59,32-44,150k-200k,1,100k-150k,650-700,0.3333333333333333,0.62,0.27027027027027034,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.8116974879744541,0.18830251202554593,0.0
5040,15749727,0.0,2,1,7,1,0,Chukwufumnanya,829,spain,male,50,178458.86,45-60,150k-200k,0,no saving,above 700,0.3333333333333333,0.9580000000000001,0.4324324324324324,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.6136567121788411,0.3863432878211589,0.0
5041,15619238,0.0,2,0,8,0,0,Allan,567,spain,male,29,156125.72,24-31,150k-200k,0,no saving,below 650,0.3333333333333333,0.43400000000000005,0.14864864864864863,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8696470472416074,0.13035295275839268,0.0
5042,15593468,0.0,2,1,3,1,0,Findlay,850,france,female,33,11159.19,32-44,1k-20k,0,no saving,above 700,0.3333333333333333,0.9999999999999999,0.2027027027027027,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8983085367253251,0.10169146327467496,0.0
5043,15718454,0.0,2,0,2,0,0,Ch'eng,712,spain,female,44,45738.94,32-44,20k-50k,0,no saving,above 700,0.3333333333333333,0.7239999999999999,0.35135135135135137,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7634623236924147,0.2365376763075852,0.0
5044,15789498,111099.79,2,0,3,0,0,Miller,562,france,male,30,140650.19,24-31,100k-150k,1,100k-150k,below 650,0.3333333333333333,0.42400000000000004,0.16216216216216217,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8832527252694359,0.11674727473056412,0.0
5045,15744691,0.0,3,0,3,0,0,Tsai,755,france,female,29,4733.94,24-31,1k-20k,0,no saving,above 700,0.6666666666666667,0.8099999999999999,0.14864864864864863,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13958177106586467,0.8604182289341353,1.0
5046,15708289,100913.57,1,0,3,0,0,Graham,793,spain,male,25,10579.72,24-31,1k-20k,1,100k-150k,above 700,0.0,0.886,0.09459459459459457,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6169866536974644,0.38301334630253553,0.0
5047,15790412,0.0,2,1,8,1,0,Norton,471,spain,male,26,179655.87,24-31,150k-200k,0,no saving,below 650,0.3333333333333333,0.242,0.10810810810810811,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9421196422980009,0.05788035770199912,0.0
5048,15741416,16893.59,1,1,2,1,0,Yegorov,707,france,male,42,77502.56,32-44,50k-100k,1,below 50k,above 700,0.0,0.7139999999999999,0.3243243243243243,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.49041962074367584,0.5095803792563242,0.0
5049,15598894,122267.85,1,0,10,0,0,Holt,784,spain,male,38,145759.93,32-44,100k-150k,1,100k-150k,above 700,0.0,0.868,0.27027027027027034,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.45763508008121156,0.5423649199187884,0.0
5050,15663294,125685.79,1,1,1,1,0,Kao,703,france,male,32,56246.72,32-44,50k-100k,1,100k-150k,above 700,0.0,0.7060000000000001,0.1891891891891892,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6913512654779681,0.30864873452203184,0.0
5051,15572728,127397.34,1,0,8,0,0,Ross,704,spain,male,36,151335.24,32-44,150k-200k,1,100k-150k,above 700,0.0,0.7079999999999999,0.24324324324324326,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4492000991488505,0.5507999008511495,0.0
5052,15706729,105271.56,1,1,0,1,0,Hsiao,662,france,male,38,179833.45,32-44,150k-200k,1,100k-150k,650-700,0.0,0.624,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6911645144776504,0.30883548552234963,0.0
5053,15674433,115265.14,1,0,2,0,0,Allan,636,germany,female,28,191627.85,24-31,150k-200k,1,100k-150k,below 650,0.0,0.572,0.13513513513513514,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.40630767170559323,0.5936923282944068,0.0
5054,15641170,0.0,1,0,4,0,0,Liang,640,spain,male,36,173016.46,32-44,150k-200k,0,no saving,below 650,0.0,0.58,0.24324324324324326,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4284699230193959,0.5715300769806041,0.0
5055,15806284,0.0,2,1,1,1,0,Briggs,739,spain,male,31,58469.75,24-31,50k-100k,0,no saving,above 700,0.3333333333333333,0.7779999999999999,0.1756756756756757,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9497652318432426,0.05023476815675748,0.0
5056,15690958,139542.82,1,1,2,1,0,Cantrell,767,germany,male,23,28038.28,21-23,20k-50k,1,100k-150k,above 700,0.0,0.834,0.0675675675675676,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.641247904545901,0.3587520954540991,0.0
5057,15606386,111512.75,3,0,3,0,1,Wang,753,germany,female,46,159576.75,45-60,150k-200k,1,100k-150k,above 700,0.6666666666666667,0.8059999999999999,0.37837837837837845,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0058025080620809355,0.9941974919379191,1.0
5058,15682322,148466.93,2,1,9,1,0,Aksenov,714,france,male,37,151280.96,32-44,150k-200k,1,100k-150k,above 700,0.3333333333333333,0.7279999999999999,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.8992960256695618,0.10070397433043825,0.0
5059,15579915,0.0,2,0,4,0,0,Glennon,707,france,male,29,139953.94,24-31,100k-150k,0,no saving,above 700,0.3333333333333333,0.7139999999999999,0.14864864864864863,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8947751050740417,0.10522489492595828,0.0
5060,15681928,108155.49,1,0,4,0,0,Yancy,577,france,female,35,105407.79,32-44,100k-150k,1,100k-150k,below 650,0.0,0.45399999999999985,0.22972972972972977,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.44526930174027535,0.5547306982597247,0.0
5061,15734005,0.0,2,0,1,0,0,Mazzi,633,france,female,42,56865.62,32-44,50k-100k,0,no saving,below 650,0.3333333333333333,0.566,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7748669421560137,0.22513305784398624,0.0
5062,15650432,84622.13,1,1,10,1,0,Liu,849,germany,male,41,198072.16,32-44,150k-200k,1,50k-100k,above 700,0.0,0.9979999999999999,0.3108108108108108,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4887752453612775,0.5112247546387225,0.0
5063,15592578,146997.64,2,0,7,0,0,Nucci,614,spain,female,41,137791.18,32-44,100k-150k,1,100k-150k,below 650,0.3333333333333333,0.5279999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.763884344536147,0.2361156554638531,0.0
5064,15671243,0.0,2,0,9,0,0,Y?,558,france,female,47,103787.28,45-60,100k-150k,0,no saving,below 650,0.3333333333333333,0.41600000000000004,0.39189189189189194,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3891418051491685,0.6108581948508315,0.0
5065,15775709,98590.25,1,0,10,0,0,Nucci,832,france,female,27,30912.89,24-31,20k-50k,1,50k-100k,above 700,0.0,0.9640000000000001,0.12162162162162166,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6896689932920133,0.3103310067079867,0.0
5066,15702631,0.0,2,1,2,1,0,Tang,567,france,female,26,78651.55,24-31,50k-100k,0,no saving,below 650,0.3333333333333333,0.43400000000000005,0.10810810810810811,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9466927913622135,0.05330720863778647,0.0
5067,15602282,134980.74,1,1,8,1,1,Kao,587,germany,female,45,123309.57,45-60,100k-150k,1,100k-150k,below 650,0.0,0.47399999999999987,0.36486486486486486,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.13410078922906254,0.8658992107709375,1.0
5068,15717879,108078.56,1,1,5,1,0,Chen,712,spain,female,79,174118.93,above 60,150k-200k,1,100k-150k,above 700,0.0,0.7239999999999999,0.8243243243243243,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.4408086832169975,0.5591913167830025,0.0
5069,15740878,0.0,2,1,9,1,0,Yao,655,spain,female,29,85736.26,24-31,50k-100k,0,no saving,650-700,0.3333333333333333,0.61,0.14864864864864863,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9502211674876385,0.04977883251236153,0.0
5070,15794468,0.0,2,0,6,0,0,Tsou,641,france,female,42,121138.77,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.582,0.3243243243243243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7748669421560137,0.22513305784398624,0.0
5071,15773277,106836.67,2,0,5,0,0,Barnes,676,france,male,35,84199.78,32-44,50k-100k,1,100k-150k,650-700,0.3333333333333333,0.652,0.22972972972972977,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7907401526961743,0.20925984730382574,0.0
5072,15572657,102490.27,1,1,8,1,0,H?,472,france,male,29,181224.56,24-31,150k-200k,1,100k-150k,below 650,0.0,0.244,0.14864864864864863,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8165849634941533,0.18341503650584662,0.0
5073,15800295,112746.54,2,0,9,0,0,Cruz,644,germany,male,34,141230.07,32-44,100k-150k,1,100k-150k,below 650,0.3333333333333333,0.588,0.21621621621621623,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5896418100410619,0.4103581899589382,0.0
5074,15672397,125487.89,1,0,0,0,0,Smith,598,france,male,38,158111.71,32-44,150k-200k,1,100k-150k,below 650,0.0,0.4959999999999999,0.27027027027027034,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4346507265523958,0.5653492734476042,0.0
5075,15684921,142862.21,1,1,8,1,0,Onuchukwu,792,spain,male,25,130639.01,24-31,100k-150k,1,100k-150k,above 700,0.0,0.884,0.09459459459459457,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8214795586008021,0.1785204413991979,0.0
5076,15720676,0.0,2,0,7,0,0,Bukowski,700,france,female,37,17040.82,32-44,1k-20k,0,no saving,650-700,0.3333333333333333,0.7000000000000001,0.25675675675675674,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7971462786011385,0.20285372139886146,0.0
5077,15731829,0.0,2,0,10,0,0,Simmons,616,france,male,34,25662.27,32-44,20k-50k,0,no saving,below 650,0.3333333333333333,0.5319999999999999,0.21621621621621623,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7748669421560137,0.22513305784398624,0.0
5078,15732672,79388.33,1,1,6,1,0,Stewart,743,spain,male,35,193360.69,32-44,150k-200k,1,50k-100k,above 700,0.0,0.7859999999999999,0.22972972972972977,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7293201863039445,0.2706798136960555,0.0
5079,15692406,0.0,2,1,5,1,0,Gow,427,france,male,37,121485.1,32-44,100k-150k,0,no saving,below 650,0.3333333333333333,0.15399999999999991,0.25675675675675674,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9024198319363166,0.09758016806368346,0.0
5080,15764405,0.0,2,1,10,1,0,Williams,731,france,male,29,162452.65,24-31,150k-200k,0,no saving,above 700,0.3333333333333333,0.7619999999999999,0.14864864864864863,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9534876235912508,0.04651237640874917,0.0
5081,15757537,107784.65,1,1,6,1,0,Francis,610,france,female,31,141137.53,24-31,100k-150k,1,100k-150k,below 650,0.0,0.5199999999999999,0.1756756756756757,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8165849634941533,0.18341503650584662,0.0
5082,15793307,142880.28,3,0,4,0,1,Calabresi,724,spain,female,41,185541.2,32-44,150k-200k,1,100k-150k,above 700,0.6666666666666667,0.7479999999999999,0.3108108108108108,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.0684675291393555,0.9315324708606445,1.0
5083,15660679,149571.94,1,0,9,0,0,Chimaobim,653,spain,female,38,118383.18,32-44,100k-150k,1,100k-150k,650-700,0.0,0.606,0.27027027027027034,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4594644249734784,0.5405355750265216,0.0
5084,15666856,142767.39,1,1,1,1,0,Chikwendu,774,france,male,49,8214.41,45-60,1k-20k,1,100k-150k,above 700,0.0,0.848,0.4189189189189189,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.29349936774080276,0.7065006322591972,1.0
5085,15687372,121537.71,2,0,8,0,1,Padovesi,547,germany,male,49,46521.45,45-60,20k-50k,1,100k-150k,below 650,0.3333333333333333,0.394,0.4189189189189189,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.20734920995214612,0.7926507900478539,1.0
5086,15667289,0.0,2,0,2,0,0,Henderson,719,spain,male,50,10772.13,45-60,1k-20k,0,no saving,above 700,0.3333333333333333,0.7379999999999999,0.4324324324324324,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.39702020627779866,0.6029797937222013,0.0
5087,15624641,0.0,1,0,9,0,1,Kharlamova,740,spain,male,43,199290.68,32-44,150k-200k,0,no saving,above 700,0.0,0.7799999999999999,0.3378378378378379,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.45034500261322197,0.549654997386778,0.0
